,filename,reduced_filename,pixel_mean,pixel_min,pixel_max
193,D1_R3D_STC_w-50.tif,gelatin_plate_1_stitched/D1_R3D_STC_w-50_reduced.jpg,1860.5329002016151,0,27630
194,D1_R3D_STC_w525.tif,gelatin_plate_1_stitched/D1_R3D_STC_w525_reduced.jpg,110.08129631544662,0,3654
195,D1_R3D_STC_w597.tif,gelatin_plate_1_stitched/D1_R3D_STC_w597_reduced.jpg,1145.6232095537368,0,4007
196,D2_R3D_STC_w435.tif,gelatin_plate_1_stitched/D2_R3D_STC_w435_reduced.jpg,108.07243895498267,0,11997
197,D2_R3D_STC_w-50.tif,gelatin_plate_1_stitched/D2_R3D_STC_w-50_reduced.jpg,2344.050662642918,0,6043
198,D2_R3D_STC_w525.tif,gelatin_plate_1_stitched/D2_R3D_STC_w525_reduced.jpg,107.15048285742537,0,5526
199,D2_R3D_STC_w597.tif,gelatin_plate_1_stitched/D2_R3D_STC_w597_reduced.jpg,1159.591358309663,0,65535
200,D3_R3D_STC_w435.tif,gelatin_plate_1_stitched/D3_R3D_STC_w435_reduced.jpg,112.53705137601798,0,4546
201,D3_R3D_STC_w-50.tif,gelatin_plate_1_stitched/D3_R3D_STC_w-50_reduced.jpg,1186.8917178957443,0,3928
202,D3_R3D_STC_w525.tif,gelatin_plate_1_stitched/D3_R3D_STC_w525_reduced.jpg,111.70875269568788,0,7753
203,D3_R3D_STC_w597.tif,gelatin_plate_1_stitched/D3_R3D_STC_w597_reduced.jpg,1129.8533214573358,0,4803
204,D4_R3D_STC_w435.tif,gelatin_plate_1_stitched/D4_R3D_STC_w435_reduced.jpg,112.11200492753251,0,4845
205,D4_R3D_STC_w-50.tif,gelatin_plate_1_stitched/D4_R3D_STC_w-50_reduced.jpg,849.7287197397949,0,1625
